"45857","JHR04","08-Mei-2014","Khamis","05:30","05:40","07:00","13:08","16:29","19:13","20:25"
"45858","JHR04","10-Mei-2014","Sabtu","05:29","05:39","06:59","13:08","16:29","19:13","20:26"
"45859","JHR04","11-Mei-2014","Ahad","05:29","05:39","06:59","13:08","16:29","19:13","20:26"
"45860","JHR04","12-Mei-2014","Isnin","05:29","05:39","06:59","13:08","16:29","19:13","20:26"
"45861","JHR04","13-Mei-2014","Selasa","05:29","05:39","06:59","13:08","16:30","19:13","20:26"
"45862","JHR04","14-Mei-2014","Rabu","05:29","05:39","06:59","13:08","16:30","19:13","20:26"
"45863","JHR04","15-Mei-2014","Khamis","05:28","05:38","06:59","13:08","16:30","19:13","20:26"
"45864","JHR04","17-Mei-2014","Sabtu","05:28","05:38","06:59","13:08","16:30","19:13","20:27"
"45865","JHR04","18-Mei-2014","Ahad","05:28","05:38","06:59","13:08","16:31","19:14","20:27"
"45866","JHR04","19-Mei-2014","Isnin","05:28","05:38","06:59","13:08","16:31","19:14","20:27"
"45867","JHR04","20-Mei-2014","Selasa","05:28","05:38","06:59","13:08","16:31","19:14","20:27"
"45868","JHR04","21-Mei-2014","Rabu","05:28","05:38","06:59","13:08","16:31","19:14","20:28"
"45869","JHR04","22-Mei-2014","Khamis","05:28","05:38","06:59","13:08","16:32","19:14","20:28"
"45870","JHR04","24-Mei-2014","Sabtu","05:28","05:38","06:59","13:08","16:32","19:14","20:28"
"45871","JHR04","25-Mei-2014","Ahad","05:28","05:38","06:59","13:08","16:32","19:14","20:28"
"45872","JHR04","26-Mei-2014","Isnin","05:27","05:37","06:59","13:08","16:32","19:15","20:29"
"45873","JHR04","27-Mei-2014","Selasa","05:27","05:37","06:59","13:09","16:33","19:15","20:29"
"45874","JHR04","28-Mei-2014","Rabu","05:27","05:37","06:59","13:09","16:33","19:15","20:29"
"45875","JHR04","29-Mei-2014","Khamis","05:27","05:37","07:00","13:09","16:33","19:15","20:29"
"45876","JHR04","31-Mei-2014","Sabtu","05:27","05:37","07:00","13:09","16:34","19:15","20:30"
"45877","JHR04","02-Mei-2014","Jumaat","05:31","05:41","07:00","13:08","16:27","19:13","20:25"
"45878","JHR04","09-Mei-2014","Jumaat","05:30","05:40","06:59","13:08","16:29","19:13","20:25"
"45879","JHR04","16-Mei-2014","Jumaat","05:28","05:38","06:59","13:08","16:30","19:13","20:27"
"45880","JHR04","23-Mei-2014","Jumaat","05:28","05:38","06:59","13:08","16:32","19:14","20:28"
"45881","JHR04","30-Mei-2014","Jumaat","05:27","05:37","07:00","13:09","16:33","19:15","20:30"
"45882","JHR04","01-Jun-2014","Ahad","05:28","05:38","07:00","13:09","16:34","19:16","20:30"
"45883","JHR04","02-Jun-2014","Isnin","05:28","05:38","07:00","13:09","16:34","19:16","20:30"
"45884","JHR04","03-Jun-2014","Selasa","05:28","05:38","07:00","13:10","16:34","19:16","20:31"
"45885","JHR04","04-Jun-2014","Rabu","05:28","05:38","07:00","13:10","16:35","19:16","20:31"
"45886","JHR04","05-Jun-2014","Khamis","05:28","05:38","07:00","13:10","16:35","19:16","20:31"
